Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4171,All Houses,970.45,-45.45,-0.2%,-6.2%,6.3%,11.9%,3.9%,2.3%,3 br Houses,797.29,-12.29,4.1%,-4.4%,-2.0%,5.9%,5.2%,3.2%,All Units,703.91,46.09,4.7%,5.3%,12.3%,15.0%,6.7%,5.5%,2 br Units,639.99,30.01,4.3%,4.2%,13.5%,12.6%,6.5%,4.7%,Combined,816.62,7.38,2.2%,-0.8%,9.3%,13.5%,5.3%,3.8%,4171
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4172,All Houses,654.68,15.32,0.7%,-25.1%,-1.9%,5.1%,5.2%,4.0%,3 br Houses,669.65,13.35,3.8%,-0.1%,12.7%,18.1%,5.9%,5.5%,All Units,627.00,-14.00,-3.5%,2.1%,-5.2%,12.4%,5.7%,2.3%,2 br Units,625.35,-12.35,-1.6%,2.5%,9.0%,13.5%,6.0%,6.9%,Combined,646.61,6.77,-0.5%,-19.1%,-2.9%,6.8%,5.3%,3.5%,4172
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4173,All Houses,658.38,-13.38,7.2%,-3.9%,4.5%,10.9%,6.8%,4.1%,3 br Houses,601.33,-1.33,0.0%,-9.1%,4.7%,9.3%,5.7%,3.6%,All Units,417.24,-27.24,-29.0%,-17.2%,2.2%,0.5%,1.5%,1.3%,2 br Units,472.99,0.01,0.0%,0.4%,8.4%,13.1%,3.8%,2.8%,Combined,577.23,-18.04,-4.6%,-7.5%,4.0%,8.0%,5.3%,3.3%,4173
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4174,All Houses,817.12,20.88,11.6%,37.0%,31.7%,19.3%,7.5%,7.6%,3 br Houses,709.58,10.42,2.4%,16.7%,38.1%,18.4%,7.8%,6.1%,All Units,363.75,1.25,-14.4%,-10.1%,-5.5%,5.0%,0.5%,-0.4%,2 br Units,371.00,0.00,0.0%,0.0%,0.0%,0.5%,0.5%,0.4%,Combined,770.38,18.86,10.0%,33.5%,28.7%,18.2%,7.0%,7.0%,4174
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4178,All Houses,703.34,-3.34,1.4%,-0.3%,6.6%,9.3%,6.8%,4.9%,3 br Houses,680.83,-5.83,1.1%,7.0%,13.9%,14.1%,7.2%,5.4%,All Units,588.65,1.35,5.4%,3.1%,4.5%,11.2%,6.0%,4.3%,2 br Units,568.95,-18.95,-7.2%,-4.1%,5.6%,9.4%,6.0%,4.4%,Combined,664.54,-1.75,2.6%,0.7%,6.0%,9.9%,6.6%,4.7%,4178
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4179,All Houses,783.73,-13.73,-4.4%,1.0%,13.5%,14.6%,8.0%,5.5%,3 br Houses,690.64,-15.64,-5.4%,4.9%,8.2%,12.5%,7.4%,4.9%,All Units,727.58,-47.58,-9.2%,22.1%,29.5%,20.1%,8.3%,5.8%,2 br Units,517.55,42.45,8.8%,-6.9%,-0.5%,7.7%,5.2%,4.2%,Combined,768.87,-22.69,-5.6%,5.5%,17.1%,15.9%,8.1%,5.6%,4179
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4183,All Houses,"2,588.83",-788.83,-23.0%,-24.3%,-23.4%,0.5%,39.6%,22.4%,3 br Houses,"1,622.56",-397.56,-24.9%,-30.1%,-30.1%,-5.9%,0.0%,0.0%,All Units,"2,195.31",-395.31,-13.1%,-4.6%,9.8%,15.9%,35.3%,22.0%,2 br Units,"1,200.00",0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,"2,463.97",-663.97,-20.4%,-19.4%,-15.2%,6.8%,38.1%,22.6%,4183
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4184,All Houses,418.63,1.37,4.7%,4.5%,4.7%,10.7%,7.5%,5.3%,3 br Houses,416.96,3.04,1.4%,-1.5%,-2.6%,11.0%,7.3%,5.2%,All Units,378.31,-18.31,1.4%,1.4%,278.3%,-0.1%,4.9%,4.2%,2 br Units,442.50,-157.50,-26.3%,-26.3%,-26.3%,-9.7%,6.0%,6.1%,Combined,416.80,0.49,4.5%,4.3%,7.9%,10.1%,7.4%,5.2%,4184
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4205,All Houses,548.20,1.80,-0.6%,11.1%,6.7%,14.1%,6.9%,5.2%,3 br Houses,548.19,1.81,-0.5%,12.6%,8.7%,14.6%,7.1%,5.3%,All Units,474.77,-44.77,-8.0%,-17.1%,16.9%,10.0%,6.3%,6.7%,2 br Units,435.22,-15.22,-6.1%,0.2%,17.0%,11.2%,6.6%,5.6%,Combined,528.74,-10.55,-2.5%,2.8%,8.7%,13.0%,6.6%,5.4%,4205
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4207,All Houses,583.50,-3.50,0.6%,3.8%,10.7%,14.2%,6.5%,4.7%,3 br Houses,528.45,1.55,2.6%,3.9%,10.8%,15.2%,6.5%,4.8%,All Units,445.18,4.82,0.5%,-1.1%,5.7%,14.0%,5.6%,4.5%,2 br Units,415.22,-5.22,-2.9%,-0.9%,8.8%,12.4%,5.7%,4.8%,Combined,542.56,-1.04,0.6%,2.6%,9.6%,14.2%,6.3%,4.7%,4207
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4208,All Houses,691.22,-1.22,-1.5%,-7.3%,5.7%,13.2%,7.0%,5.1%,3 br Houses,642.02,-32.02,-7.9%,-2.8%,-0.3%,11.1%,6.7%,4.8%,All Units,547.48,52.52,-8.7%,-1.6%,4.1%,2.1%,5.8%,5.4%,2 br Units,497.92,2.08,-0.8%,-1.4%,22.9%,8.5%,3.6%,9.4%,Combined,675.95,4.49,-2.1%,-6.8%,5.6%,12.0%,6.9%,5.1%,4208
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4209,All Houses,727.43,-7.43,-0.1%,-0.3%,11.1%,15.8%,7.8%,5.7%,3 br Houses,657.68,-7.68,1.5%,-0.1%,5.6%,13.8%,7.5%,5.6%,All Units,631.32,1.68,-2.5%,1.4%,6.4%,13.4%,7.5%,5.7%,2 br Units,720.50,-5.50,3.1%,28.6%,43.7%,23.7%,11.6%,9.2%,Combined,709.58,-5.74,-0.5%,0.0%,10.3%,15.4%,7.7%,5.7%,4209
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4210,All Houses,847.72,10.28,-1.4%,5.9%,-1.2%,10.5%,7.1%,6.4%,3 br Houses,763.73,-13.73,0.5%,1.7%,-16.3%,17.6%,7.8%,7.2%,All Units,611.74,28.26,-2.6%,-4.1%,-17.2%,14.9%,7.6%,5.6%,2 br Units,590.58,19.42,0.2%,4.4%,7.2%,14.0%,7.9%,6.8%,Combined,800.96,13.84,-1.6%,4.3%,-4.0%,11.2%,7.2%,6.3%,4210
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4211,All Houses,843.99,6.01,-0.6%,1.2%,6.5%,13.5%,7.7%,6.7%,3 br Houses,809.41,-9.41,1.1%,-0.5%,9.4%,15.8%,9.0%,7.3%,All Units,700.62,-0.62,-1.3%,2.3%,10.3%,15.6%,7.9%,6.6%,2 br Units,651.96,43.04,16.8%,6.0%,27.5%,19.2%,7.7%,7.4%,Combined,791.72,3.60,-0.8%,1.5%,7.7%,14.1%,7.7%,6.7%,4211
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4212,All Houses,"1,054.26",-59.26,-6.6%,-12.8%,-14.9%,3.0%,6.2%,4.6%,3 br Houses,846.67,3.33,-3.4%,-3.9%,13.1%,3.9%,2.7%,3.2%,All Units,809.58,-9.58,2.1%,1.8%,13.5%,11.8%,8.8%,6.7%,2 br Units,763.54,16.46,0.9%,9.2%,16.4%,18.7%,8.4%,6.5%,Combined,987.90,-45.79,-4.8%,-10.0%,-10.0%,4.6%,6.7%,5.0%,4212
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4213,All Houses,"1,088.07",-13.07,-6.1%,4.8%,18.3%,16.4%,7.9%,7.2%,3 br Houses,878.26,6.74,0.9%,-17.9%,-1.1%,13.0%,6.7%,7.1%,All Units,743.20,6.80,-2.4%,-0.8%,-9.9%,5.5%,8.5%,8.6%,2 br Units,571.75,8.25,-3.1%,-3.5%,47.0%,13.7%,7.0%,6.0%,Combined,"1,006.42",-8.37,-5.5%,3.8%,12.1%,14.1%,7.9%,7.4%,4213
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4214,All Houses,933.91,16.09,2.9%,4.1%,11.3%,11.0%,8.6%,7.1%,3 br Houses,791.85,-6.85,5.6%,8.8%,14.3%,9.8%,8.2%,6.3%,All Units,722.11,-2.11,5.0%,2.7%,3.0%,16.2%,9.1%,7.3%,2 br Units,643.74,-23.74,3.9%,-1.6%,10.1%,12.6%,8.0%,6.5%,Combined,885.42,11.92,3.3%,3.9%,9.6%,11.9%,8.7%,7.1%,4214
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4215,All Houses,841.03,8.97,4.3%,9.2%,10.8%,16.2%,8.3%,7.3%,3 br Houses,794.08,5.92,6.5%,6.1%,6.9%,15.0%,8.1%,6.2%,All Units,695.75,4.25,-4.8%,1.4%,10.8%,12.5%,8.6%,7.1%,2 br Units,691.64,8.36,-0.7%,1.1%,12.0%,10.9%,9.3%,7.1%,Combined,740.21,5.69,-1.8%,4.0%,10.8%,13.7%,8.5%,7.2%,4215
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4216,All Houses,"1,002.98",-2.98,-3.8%,-21.5%,-18.7%,7.4%,9.7%,7.2%,3 br Houses,850.69,24.31,1.9%,-0.3%,10.3%,9.4%,7.5%,6.5%,All Units,700.24,-0.24,-5.9%,-3.1%,5.8%,10.7%,7.2%,6.5%,2 br Units,679.77,-1.77,-2.2%,1.4%,9.4%,15.4%,8.1%,6.4%,Combined,817.57,-1.30,-4.9%,-12.8%,-7.3%,9.2%,8.4%,6.8%,4216
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4217,All Houses,"1,269.49",80.51,13.2%,2.5%,-5.4%,17.0%,10.1%,9.9%,3 br Houses,"1,138.23",-38.23,6.7%,-3.5%,10.8%,16.8%,8.0%,5.5%,All Units,846.52,3.48,4.0%,6.7%,12.7%,19.7%,8.8%,8.2%,2 br Units,856.00,-6.00,4.6%,3.8%,12.8%,16.7%,7.8%,7.6%,Combined,972.80,26.48,7.4%,5.0%,4.9%,18.6%,9.3%,8.8%,4217
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4218,All Houses,"1,316.55",-16.55,-6.9%,-9.7%,-7.7%,14.1%,10.4%,8.1%,3 br Houses,"1,163.54",-13.54,-8.1%,6.2%,-0.7%,12.8%,9.4%,7.3%,All Units,883.59,-33.59,-2.3%,8.9%,7.7%,18.9%,10.3%,9.0%,2 br Units,863.67,-13.67,-1.9%,9.2%,6.3%,16.6%,9.9%,8.9%,Combined,"1,050.50",-27.02,-4.6%,-1.0%,-0.5%,16.4%,10.3%,8.5%,4218
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4219,All Houses,380.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,-2.6%,3 br Houses,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,All Units,530.62,69.38,8.3%,8.3%,13.6%,7.7%,5.4%,5.2%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,503.07,56.68,7.1%,7.1%,11.5%,6.5%,4.5%,3.7%,4219
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4220,All Houses,"1,273.82",-23.82,3.5%,14.1%,7.0%,11.0%,11.5%,9.1%,3 br Houses,"1,047.24",2.76,3.6%,-4.9%,1.2%,8.9%,8.5%,7.9%,All Units,895.02,4.98,2.8%,11.7%,11.9%,15.8%,10.5%,9.4%,2 br Units,842.35,-7.35,11.2%,11.7%,10.2%,14.0%,10.2%,8.8%,Combined,"1,058.78",-7.47,3.2%,12.9%,9.1%,13.1%,11.0%,9.2%,4220
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4221,All Houses,"1,255.25",19.75,-2.2%,3.5%,21.9%,14.6%,10.3%,9.0%,3 br Houses,"1,106.34",43.66,2.0%,16.2%,22.5%,12.5%,8.9%,7.1%,All Units,955.82,-5.82,2.4%,-3.2%,9.2%,23.5%,12.6%,11.5%,2 br Units,836.01,-6.01,0.0%,2.7%,8.6%,19.6%,11.7%,10.3%,Combined,"1,073.00",4.19,0.2%,-0.3%,14.6%,19.0%,11.5%,10.2%,4221
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4223,All Houses,"1,217.64",-17.64,-15.0%,-16.8%,9.3%,18.7%,10.8%,9.1%,3 br Houses,970.93,-132.93,-16.7%,-30.3%,13.0%,14.1%,10.1%,7.7%,All Units,898.49,26.51,12.2%,4.3%,16.1%,12.0%,11.8%,9.5%,2 br Units,815.00,35.00,5.4%,16.8%,11.6%,9.8%,11.6%,8.6%,Combined,"1,080.69",1.30,-6.9%,-10.3%,11.4%,16.1%,11.1%,9.2%,4223
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4224,All Houses,914.78,-64.78,0.9%,-4.3%,-5.9%,13.0%,11.3%,7.7%,3 br Houses,859.50,-21.50,0.5%,-10.5%,5.8%,7.6%,7.8%,7.4%,All Units,730.49,19.51,1.8%,-8.4%,1.6%,11.9%,7.2%,6.5%,2 br Units,658.21,1.79,-3.4%,-12.5%,5.9%,13.5%,5.5%,8.2%,Combined,800.14,-12.35,1.4%,-6.7%,-1.6%,12.4%,8.8%,7.0%,4224
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4225,All Houses,"1,443.12",56.88,21.3%,6.9%,24.4%,28.6%,16.5%,15.2%,3 br Houses,914.71,52.29,-12.8%,-18.8%,14.2%,12.1%,6.1%,9.6%,All Units,815.64,34.36,3.6%,5.9%,-2.4%,17.1%,10.3%,8.7%,2 br Units,744.01,5.99,-4.1%,8.8%,5.8%,13.4%,9.2%,7.6%,Combined,914.62,37.92,7.5%,6.2%,3.2%,19.7%,11.7%,10.0%,4225
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4226,All Houses,"1,088.24",11.76,2.3%,3.6%,22.7%,18.6%,9.9%,8.3%,3 br Houses,879.28,48.72,8.0%,2.5%,11.4%,13.2%,7.2%,6.7%,All Units,825.52,24.48,0.9%,10.0%,13.7%,21.6%,8.2%,6.9%,2 br Units,732.93,-7.93,0.1%,-1.3%,6.3%,22.1%,7.9%,6.3%,Combined,982.00,16.90,1.8%,5.7%,19.5%,19.5%,9.3%,7.8%,4226
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4227,All Houses,951.85,-1.85,6.8%,3.1%,4.2%,12.1%,8.1%,6.9%,3 br Houses,862.92,12.08,4.6%,1.1%,8.0%,14.2%,8.1%,6.6%,All Units,752.79,-12.79,-1.6%,-0.7%,-0.2%,10.0%,6.6%,6.2%,2 br Units,742.84,-7.84,-1.7%,1.3%,6.5%,9.6%,5.3%,5.9%,Combined,836.51,-8.19,2.3%,1.1%,1.8%,10.9%,7.3%,6.5%,4227
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4228,All Houses,"1,802.22",-52.22,40.2%,65.7%,86.7%,31.2%,9.5%,9.8%,3 br Houses,950.00,0.00,0.0%,0.0%,65.8%,18.8%,10.4%,7.2%,All Units,554.44,-4.44,17.7%,17.7%,17.7%,16.6%,10.8%,7.2%,2 br Units,360.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,"1,679.95",-47.53,39.2%,63.3%,83.0%,30.4%,9.5%,9.7%,4228
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4230,All Houses,574.00,26.00,4.7%,4.7%,0.0%,1.6%,0.5%,3.1%,3 br Houses,558.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,2.5%,All Units,528.13,-13.13,10.0%,7.2%,0.0%,0.8%,0.9%,2.9%,2 br Units,395.00,0.00,0.0%,0.0%,0.0%,0.0%,-1.9%,0.0%,Combined,563.42,16.97,5.8%,5.3%,0.0%,1.4%,0.6%,3.0%,4230
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4270,All Houses,936.49,-176.49,-14.8%,48.3%,24.9%,1.5%,9.7%,7.2%,3 br Houses,579.00,0.00,0.0%,0.0%,0.0%,6.7%,1.4%,2.1%,All Units,415.13,-25.13,-27.3%,-27.3%,-27.3%,-10.1%,-4.3%,2.2%,2 br Units,291.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,764.05,-126.43,-17.6%,24.8%,9.7%,-1.6%,5.9%,6.0%,4270
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4271,All Houses,734.06,15.94,23.4%,56.8%,7.0%,14.5%,8.3%,6.5%,3 br Houses,428.00,0.00,0.0%,0.0%,0.0%,0.0%,0.3%,1.0%,All Units,317.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.6%,2 br Units,318.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.7%,Combined,709.54,15.01,22.5%,54.4%,6.8%,14.0%,8.0%,6.3%,4271
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4272,All Houses,741.03,-16.03,-8.1%,-16.3%,-4.5%,12.4%,7.1%,6.5%,3 br Houses,697.21,-22.21,-1.2%,3.4%,5.6%,10.0%,6.4%,5.8%,All Units,366.09,-16.09,-20.0%,0.4%,0.3%,1.0%,2.1%,1.9%,2 br Units,376.00,0.00,0.0%,0.0%,0.0%,-0.2%,1.6%,2.2%,Combined,668.04,-16.04,-9.6%,-15.0%,-4.7%,10.6%,6.3%,5.8%,4272
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4275,All Houses,612.18,37.82,-5.1%,-19.8%,-35.5%,-2.1%,4.8%,3.3%,3 br Houses,552.00,-2.00,-5.2%,-23.2%,-11.5%,-5.4%,4.4%,2.8%,All Units,292.00,0.00,0.0%,0.0%,0.0%,0.0%,-7.0%,-0.6%,2 br Units,322.50,62.50,24.0%,24.0%,24.0%,7.4%,1.9%,0.4%,Combined,548.18,30.26,-4.6%,-18.0%,-33.0%,-2.0%,2.9%,2.8%,4275
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4280,All Houses,600.11,-0.11,-0.3%,6.5%,14.3%,14.1%,5.8%,3.8%,3 br Houses,512.35,-2.35,-1.0%,2.0%,4.1%,11.2%,4.8%,3.2%,All Units,506.14,8.86,1.6%,12.1%,12.9%,19.2%,8.0%,2.8%,2 br Units,327.00,0.00,0.0%,0.0%,0.0%,3.5%,1.5%,0.0%,Combined,585.07,1.32,0.0%,7.2%,14.2%,14.9%,6.2%,3.6%,4280
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4285,All Houses,598.17,1.83,4.8%,8.3%,13.8%,18.9%,8.9%,5.4%,3 br Houses,509.04,10.96,-0.1%,-2.7%,14.7%,15.5%,7.0%,4.5%,All Units,387.03,6.97,-10.1%,0.6%,1.8%,11.2%,4.7%,5.2%,2 br Units,374.40,2.60,-5.1%,1.4%,7.4%,10.1%,4.4%,5.2%,Combined,543.74,3.16,1.7%,6.8%,11.4%,17.3%,8.0%,5.4%,4285
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4287,All Houses,379.25,30.75,3.3%,-1.1%,-1.1%,11.0%,4.5%,3.4%,3 br Houses,388.50,21.50,5.9%,8.4%,8.4%,9.0%,4.8%,3.4%,All Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.00,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,379.25,30.75,3.3%,-1.1%,-1.1%,11.0%,4.5%,3.4%,4287
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4300,All Houses,616.32,-1.32,0.9%,3.4%,8.0%,13.0%,6.6%,5.1%,3 br Houses,556.20,3.80,1.6%,8.0%,13.4%,13.7%,6.6%,5.1%,All Units,486.00,14.00,3.2%,24.3%,8.3%,14.1%,6.4%,5.3%,2 br Units,411.51,-31.51,-5.7%,6.0%,10.4%,10.0%,5.2%,4.4%,Combined,595.72,1.10,1.1%,5.7%,8.0%,13.1%,6.6%,5.1%,4300
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4301,All Houses,549.34,0.66,1.8%,3.6%,10.7%,14.8%,6.7%,5.2%,3 br Houses,499.96,0.04,0.1%,2.7%,12.3%,14.6%,6.4%,4.7%,All Units,468.40,1.60,0.9%,3.8%,8.4%,13.5%,5.8%,5.0%,2 br Units,395.52,4.48,4.5%,8.5%,5.7%,12.6%,5.2%,3.8%,Combined,529.87,0.88,1.6%,3.7%,10.2%,14.5%,6.5%,5.2%,4301
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4303,All Houses,468.88,-18.88,-4.7%,-3.2%,13.9%,12.6%,7.9%,5.6%,3 br Houses,461.37,-11.37,-6.2%,-0.3%,12.5%,14.8%,7.5%,5.4%,All Units,421.11,-21.11,-6.0%,-1.3%,2.7%,11.9%,11.2%,4.9%,2 br Units,267.00,0.00,0.0%,0.0%,0.0%,0.2%,0.2%,0.9%,Combined,461.62,-19.22,-4.9%,-2.9%,12.2%,12.5%,8.2%,5.5%,4303
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4304,All Houses,537.54,12.46,6.5%,3.8%,13.2%,18.0%,8.6%,6.3%,3 br Houses,498.35,1.65,4.1%,4.9%,14.3%,16.1%,7.5%,5.8%,All Units,400.59,29.41,-1.0%,2.1%,8.5%,9.7%,5.9%,3.9%,2 br Units,375.04,7.96,-0.4%,-10.7%,7.8%,11.4%,5.6%,3.7%,Combined,496.74,17.51,4.6%,3.4%,12.0%,15.7%,7.9%,5.6%,4304
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4305,All Houses,527.38,2.62,1.8%,5.5%,8.2%,15.6%,7.2%,5.8%,3 br Houses,492.39,-2.39,3.0%,4.1%,9.4%,14.6%,7.4%,5.6%,All Units,445.76,4.24,2.2%,5.3%,4.5%,14.6%,7.4%,5.4%,2 br Units,387.23,12.77,-0.9%,0.5%,12.4%,13.5%,5.8%,4.1%,Combined,504.33,3.08,1.9%,5.4%,7.2%,15.3%,7.2%,5.7%,4305
Week ending12 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 4306,All Houses,579.50,0.50,1.3%,4.4%,9.4%,13.4%,5.6%,5.7%,3 br Houses,507.57,-7.57,0.3%,-0.7%,7.5%,11.1%,6.0%,5.2%,All Units,485.86,-0.86,1.5%,33.2%,13.9%,15.7%,6.8%,5.9%,2 br Units,388.15,-0.15,11.1%,12.6%,4.4%,9.6%,8.2%,5.3%,Combined,568.55,0.34,1.3%,6.7%,9.9%,13.6%,5.7%,5.7%,4306
